Topic,Words,Frequency,Timestamp,weight_per_topic,weight_per_timestamp
121,"business, corporate, society, responsibility, companies, businesses, profit, economic, philanthropy, environmental, contribute, obligations, community, profits, corporations",1,2007,8.333333333333334,0.4807692307692308
125,"latin, growth, venezuela, argentina, chile, economies, colombia, productivity, economic, mexico, america, countries, importsubstitution, gdp, economy",1,2007,9.090909090909092,0.4807692307692308
126,"security, multilateral, asia, china, asiapacific, japan, regional, alliance, relations, japanese, asian, multilateralism, chinese, alliances, asean",1,2007,9.090909090909092,0.4807692307692308
-1,"we, were, social, their, other, its, students, state, has, they, have, government, our, from, foreign",98,2008,2.7888446215139444,37.98449612403101
0,"platforms, information, media, digital, students, classroom, teaching, intermediation, internet, communication, online, teachers, technology, intrmdiation, learning",3,2008,0.974025974025974,1.1627906976744187
1,"eu, enlargement, european, finnish, portuguese, europe, finland, integration, accession, countries, portugal, eus, albania, foreign, commission",4,2008,1.3937282229965158,1.550387596899225
2,"roma, immigration, immigrants, migration, migrants, immigrant, sweden, refugees, migrant, discrimination, refugee, employment, labour, labor, workplace",9,2008,3.3582089552238807,3.488372093023256
3,"law, court, courts, legal, clemency, judges, rules, judicial, sovereignty, case, judiciaries, jurisdiction, cases, judiciary, laws",7,2008,2.7450980392156863,2.7131782945736433
4,"science, collaborations, research, scientific, authors, citations, coauthors, scientists, librarians, journal, author, researchers, physics, journals, collaboration",9,2008,4.166666666666667,3.488372093023256
5,"african, africa, cup, eritrea, un, rights, statebuilding, political, apartheid, au, government, war, bloc, eritreas, social",5,2008,2.450980392156863,1.937984496124031
6,"china, chinas, chinese, g20, usa, usas, war, military, us, australia, economy, beijing, asia, countries, korea",4,2008,2.5,1.550387596899225
7,"globalization, inequality, poverty, poor, world, global, trade, countries, economic, company, ppp, liberalization, mediation, economy, flattening",2,2008,1.6129032258064515,0.7751937984496124
8,"russian, russia, ukraine, russias, crimea, corruption, ukrainian, putin, moscow, political, china, soviet, government, crimean, elites",6,2008,5.084745762711864,2.3255813953488373
9,"terrorism, terrorist, islam, muslims, pakistan, pakistani, kashmir, pakistans, islamic, muslim, terrorists, militant, jihad, pakistanis, afghanistan",7,2008,7.070707070707071,2.7131782945736433
10,"language, teaching, students, saudi, teachers, thai, languages, learning, curriculum, courses, education, classroom, learners, arabia, linguistics",3,2008,3.2967032967032965,1.1627906976744187
12,"women, gender, womens, empowerment, female, equality, her, she, violence, sexual, leadership, courts, discrimination, papua, against",3,2008,3.6144578313253013,1.1627906976744187
13,"climate, emissions, environmental, energy, carbon, forest, laos, sustainable, fossil, lao, warming, water, fcpf, environment, deforestation",6,2008,7.228915662650603,2.3255813953488373
14,"churches, papua, christian, religious, election, god, religion, pastor, candidates, godfearing, candidate, christianity, politics, christians, bible",1,2008,1.3157894736842106,0.3875968992248062
15,"health, care, genetic, insurance, services, healthcare, patients, medical, guatemala, disease, diseases, coverage, salvador, pediatric, gene",3,2008,5.0,1.1627906976744187
16,"rights, articles, published, management, publications, journals, bibliometric, journal, papers, jcr, ethics, corporations, violations, business, subject",1,2008,1.7543859649122806,0.3875968992248062
17,"organization, entrepreneurship, organizational, entrepreneurial, leadership, management, change, employees, business, organizations, efficiency, leaders, opportunities, changes, tasks",3,2008,5.2631578947368425,1.1627906976744187
18,"japan, japanese, japans, korea, korean, security, policy, us, china, koreas, foreign, policies, tokyo, usjapan, akashi",3,2008,5.555555555555555,1.1627906976744187
19,"states, wto, us, security, world, military, defence, international, eurocorps, global, eu, european, nato, dispute, china",4,2008,7.407407407407407,1.550387596899225
21,"gore, ads, campaign, gores, campaigns, ad, bush, advertising, voters, candidate, partisan, candidates, election, republican, forecasting",1,2008,1.9230769230769231,0.3875968992248062
22,"crisis, migrant, financial, debt, fiscal, economic, banks, crises, currency, markets, economy, government, bank, labour, banking",6,2008,11.538461538461538,2.3255813953488373
23,"islamic, islam, radicalism, religious, akp, muslim, religion, muslims, secular, allah, education, amienrais, sharia, mohammad, indonesia",3,2008,5.769230769230769,1.1627906976744187
25,"behavior, demanders, dissonances, cognitive, utility, processing, perception, costs, suppliers, economic, market, rational, dissonance, cognitions, rationality",1,2008,2.0408163265306123,0.3875968992248062
26,"police, nordic, polish, kosovo, policing, trust, slovak, poland, cooperation, eu, httpcreativecommonsorglicensesbync40, countries, yugoslavia, norway, societies",4,2008,8.16326530612245,1.550387596899225
27,"corruption, bribery, enforcement, corrupt, crime, bribes, criminal, extraterritorial, deterrence, fcpa, sentencing, jurisdiction, bribe, punishment, rj",2,2008,4.081632653061225,0.7751937984496124
28,"turkey, turkish, turkeys, syria, syrian, policy, reform, administrative, kurdish, ottoman, ankara, political, government, akp, party",4,2008,8.333333333333334,1.550387596899225
29,"food, indicators, card, data, sustainability, sustainable, agriculture, ipesfood, agricultural, cards, canada, ecological, farmers, policy, environmental",1,2008,2.127659574468085,0.3875968992248062
30,"aid, donors, countries, development, paris, cooperation, donor, effectiveness, poverty, oecd, global, parisaccrabusan, international, commitments, developmentpolicy",1,2008,2.127659574468085,0.3875968992248062
33,"collegiate, cultural, colleges, college, education, students, spiritual, innovation, radiation, talents, vocational, universities, chinese, professors, china",1,2008,2.1739130434782608,0.3875968992248062
34,"governance, justice, turnover, public, theory, theories, empirical, governing, private, government, procedural, development, management, accountability, regression",2,2008,4.3478260869565215,0.7751937984496124
35,"water, voters, tourism, election, karanganyar, indonesia, participation, elections, waterfall, regency, people, semarang, regional, area, indonesian",2,2008,4.444444444444445,0.7751937984496124
36,"universities, university, education, academic, internationalization, institutions, campus, foreign, institution, international, campuses, persecution, muslim, egypt, scholars",1,2008,2.272727272727273,0.3875968992248062
37,"crime, children, propensity, violence, police, exposure, child, justice, criminal, crimes, prevention, propensities, lawrelevant, protection, policing",2,2008,4.545454545454546,0.7751937984496124
39,"conservation, hypothesis, evidencebased, hypotheses, rats, environmental, seabird, forest, rat, suter, management, tree, predation, action, nest",1,2008,2.3255813953488373,0.3875968992248062
40,"racial, school, students, student, incumbent, education, minority, reelection, districts, schools, california, voters, electoral, incumbents, educational",1,2008,2.380952380952381,0.3875968992248062
41,"trust, inductive, institutions, institution, expectation, functioning, interpersonal, service, ethical, ethics, reliability, rules, serviceusers, inference, moral",1,2008,2.380952380952381,0.3875968992248062
42,"entrepreneurship, entrepreneurial, entrepreneurs, intention, pbc, mindset, behavioral, international, business, individuals, activities, cultural, entrepreneur, crosscultural, attitude",1,2008,2.5,0.3875968992248062
44,"aerospace, foreign, international, forces, states, sovereign, state, act, war, courts, policy, us, military, law, antitrust",2,2008,5.0,0.7751937984496124
45,"tourism, tourists, gastronomy, tourist, turkish, istanbul, hotels, turkey, hotel, industry, destination, marketing, cuisine, destinations, market",2,2008,5.2631578947368425,0.7751937984496124
47,"nigeria, nigerias, democratic, democracy, governance, nigerian, political, corruption, democratization, nigerians, country, africa, 2016, countrys, government",2,2008,5.405405405405405,0.7751937984496124
49,"diplomacy, irans, foreign, media, communication, tweets, indonesian, iran, asean, iranian, diplomatic, diplomats, indonesias, policy, indonesia",2,2008,5.555555555555555,0.7751937984496124
50,"nuclear, weapons, attack, weapon, soviet, deterrence, retaliation, deterrent, bomb, russia, war, wmd, armed, threat, strategic",1,2008,2.857142857142857,0.3875968992248062
52,"kosovo, environmental, ict, security, lignite, fi, peacebuilding, serb, serbia, serbs, albanian, serbian, peace, stress, icts",1,2008,2.9411764705882355,0.3875968992248062
59,"preparedness, disaster, emergency, disasters, prepare, risk, zealand, disadvantaged, earthquake, vulnerable, vulnerability, hazards, poverty, needs, communities",1,2008,3.4482758620689653,0.3875968992248062
60,"administrative, eu, law, legal, european, supervision, accountability, cooperation, agreements, agencies, rights, delegation, rules, executive, ecj",1,2008,3.7037037037037037,0.3875968992248062
62,"bioethics, unesco, udbhr, unescos, ethics, heritage, cloning, committees, udhghr, declarations, ibc, rights, genome, idhgd, national",1,2008,3.7037037037037037,0.3875968992248062
63,"marine, sdg, fisheries, coastal, sustainable, sdgs, ecosystems, oceans, acidification, ocean, impacts, pollution, fish, overfishing, ecosystem",1,2008,3.8461538461538463,0.3875968992248062
65,"intergenerational, poverty, corporate, malaysia, poor, income, inequality, economic, fund, responsible, accounting, pli, welfare, infaq, responsibility",3,2008,12.0,1.1627906976744187
67,"pra, rra, funders, ngos, funding, foundation, organizations, support, sdc, nonprofit, participatory, foundations, dissemination, agencies, development",1,2008,4.0,0.3875968992248062
68,"engineering, students, electrical, certification, education, teaching, experiment, design, classroom, learning, engineers, teachers, teach, class, accreditation",1,2008,4.0,0.3875968992248062
69,"climate, change, sustainable, development, sustainability, adaptation, climatic, global, future, warming, environmental, emissions, technological, nations, society",1,2008,4.166666666666667,0.3875968992248062
70,"brazil, china, argentina, america, brazilian, chinese, us, american, cooperation, regional, foreign, brazils, states, chinas, countries",2,2008,8.333333333333334,0.7751937984496124
73,"scarcity, conflict, environmental, land, violence, civil, conflicts, war, cropland, agricultural, economic, strife, senegal, deprivation, peasants",1,2008,4.3478260869565215,0.3875968992248062
78,"regionalism, asean, regional, compartment, regionalization, compartmentalized, regionalisms, integration, political, compartments, multidimensional, noninterference, sovereignty, chessboards, liberal",1,2008,4.761904761904762,0.3875968992248062
79,"latin, bogotazo, america, bogota, colombian, communism, communist, populist, parties, colombia, populism, communists, democracy, political, cia",1,2008,4.761904761904762,0.3875968992248062
82,"fertility, population, mortality, sdg, sdgs, 2030, age, education, educationspecific, future, demographic, trends, attainment, sdg1, 2100",1,2008,5.0,0.3875968992248062
83,"norms, dagestan, institutional, rural, informal, fundamentalism, change, traditional, social, transformation, islamic, old, individuals, culture, destruction",1,2008,5.0,0.3875968992248062
84,"mongolia, mongolias, sinomongolian, soviet, sinosoviet, asia, kazakhstan, russia, policy, china, sinorussian, russias, mongolian, uzbekistan, kazakh",1,2008,5.0,0.3875968992248062
85,"paralegals, paralegal, nonparalegal, leone, cases, land, clients, communities, legal, leonean, leones, environmental, dispute, government, organizations",1,2008,5.0,0.3875968992248062
86,"curriculum, education, educators, tobago, trinidad, institutions, politics, university, universities, government, policy, governments, political, educational, programmes",1,2008,5.0,0.3875968992248062
87,"policy, fianna, ireland, gael, election, campaign, party, parties, iran, debate, manifestos, manifesto, irish, voters, support",2,2008,10.526315789473685,0.7751937984496124
89,"ecj, elections, european, eu, citizenship, ec, court, electoral, dutch, citizens, judicial, voting, gibraltar, nationality, ecthr",1,2008,5.555555555555555,0.3875968992248062
90,"growth, crisis, firms, companies, managers, risks, hungary, economic, sales, global, innovation, world, strategic, economy, enterprises",2,2008,11.11111111111111,0.7751937984496124
94,"accounting, ethics, iasc, standards, accountants, ethical, iosco, board, financial, business, governance, management, companies, rulebased, corporate",2,2008,11.11111111111111,0.7751937984496124
102,"imf, monetary, inflation, fiscal, financial, banks, rates, macroeconomic, bank, gdp, economic, macroprudential, deficits, eccu, exchange",1,2008,6.666666666666667,0.3875968992248062
111,"genomics, research, africa, biobanking, african, researchers, hics, collaborations, collaborators, samples, partnerships, hic, consortium, initiatives, partners",1,2008,7.6923076923076925,0.3875968992248062
118,"arctic, council, observer, ocean, russia, meeting, marine, norway, inuit, observers, canada, antarctic, polar, russian, sea",1,2008,8.333333333333334,0.3875968992248062
121,"ethics, companies, corporate, documents, argentina, businesses, business, company, argentine, code, codes, ethical, responsibility, standards, values",1,2008,8.333333333333334,0.3875968992248062
126,"china, australia, asia, sea, chinas, security, vietnam, australias, maritime, dispute, chinese, asian, asean, islands, military",1,2008,9.090909090909092,0.3875968992248062
-1,"were, they, their, we, was, can, law, social, international, state, have, had, would, states, political",137,2009,3.898690950483779,43.63057324840764
0,"media, information, ict, internet, technology, access, social, digital, users, computers, networks, technologies, public, communication, political",15,2009,4.87012987012987,4.777070063694268
1,"eu, european, policy, haulage, eus, transport, liberalisation, france, french, hauliers, euro, gsp, rates, europe, countries",6,2009,2.0905923344947737,1.910828025477707
2,"migrants, remittances, migration, refugees, refugee, immigrants, immigration, migrant, foreigners, labor, workers, work, labour, employment, asylum",10,2009,3.7313432835820897,3.1847133757961785
3,"law, legal, court, rule, courts, cases, judicial, jurisdiction, nationality, rules, justice, case, constitutional, brazilian, laws",10,2009,3.9215686274509802,3.1847133757961785
4,"lomborg, science, research, scientific, globalization, environmental, researchers, journals, impact, sciences, poverty, scientists, countries, citations, knowledge",8,2009,3.7037037037037037,2.5477707006369426
5,"african, africa, pension, military, tanzania, policy, programme, development, conscription, africas, political, defence, government, poverty, bank",4,2009,1.9607843137254901,1.2738853503184713
6,"chinese, china, chinas, economic, beijing, global, beijings, cooperation, trade, international, strategy, economy, foreign, countries, confucianism",7,2009,4.375,2.229299363057325
7,"globalization, global, trade, world, economic, international, customs, market, wto, governance, countries, economy, tariff, markets, transnational",6,2009,4.838709677419355,1.910828025477707
8,"russia, russian, entrepreneurial, russias, ukraine, culture, nato, acculturation, entrepreneurship, korneyko, intercultural, strategy, entrepreneurs, ethics, global",2,2009,1.694915254237288,0.6369426751592356
9,"kashmir, pakistan, terrorism, afghanistan, pakus, kashmiris, jammu, terrorist, kashmiri, pakistani, muslims, violence, muslim, indian, pakistans",4,2009,4.040404040404041,1.2738853503184713
11,"military, trust, war, wars, interagency, civil, dod, secession, security, coordination, forces, nsc, force, kosovo, armed",3,2009,3.5294117647058822,0.9554140127388535
12,"women, gender, feminist, lgbtq1, physicists, womens, ideology, feminism, sexuality, equality, female, sex, sexual, social, woman",2,2009,2.4096385542168677,0.6369426751592356
13,"climate, emissions, environmental, carbon, directive, eu, rights, ccs, biofuels, mitigation, greenhouse, impacts, ipcc, obligations, emission",3,2009,3.6144578313253013,0.9554140127388535
14,"religious, church, religion, africa, christian, faith, african, africas, theology, protestant, culture, beliefs, chinese, cultural, communities",1,2009,1.3157894736842106,0.3184713375796178
15,"health, echi, care, indicators, data, nurses, availability, indicator, insurance, services, almaata, vaccine, healthcare, information, vaccination",2,2009,3.3333333333333335,0.6369426751592356
20,"teachers, schools, school, teacher, learners, learning, students, student, learner, teaching, tutoring, education, schooling, bangladesh, nepal",3,2009,5.660377358490566,0.9554140127388535
22,"currency, crisis, crises, banks, financial, bank, banking, debt, reserves, capital, fiscal, investors, mexico, monetary, markets",2,2009,3.8461538461538463,0.6369426751592356
23,"islamic, muslim, islam, maqasid, halal, muslims, japanese, mosque, japan, shariah, religion, religious, islamicoriented, secularism, secular",3,2009,5.769230769230769,0.9554140127388535
24,"saudi, iran, arabia, irans, arab, saudis, africa, eritrea, gulf, riyadh, yemen, iranian, sudan, somalia, saudiiranian",1,2009,1.9230769230769231,0.3184713375796178
25,"hardin, hardins, frischmann, resources, resource, economists, economics, property, governance, sheepherder, economic, herdsman, strandburg, capitalism, ruin",1,2009,2.0408163265306123,0.3184713375796178
26,"nordic, lithuania, europeanisation, eu, nordics, lithuanian, poland, donors, nordicisation, countries, france, foreign, finland, polish, european",2,2009,4.081632653061225,0.6369426751592356
27,"corruption, sources, ratings, cpia, bribes, surveys, corrupt, data, assessments, administrative, indicators, firms, correlations, indexes, eca",1,2009,2.0408163265306123,0.3184713375796178
28,"turkey, turkish, kurds, kurdish, armenians, pkk, armenian, turks, turkeys, iraq, syria, syrian, ottoman, iraqi, pjak",2,2009,4.166666666666667,0.6369426751592356
32,"energy, climate, unfccc, gas, renewable, 2011, technology, carbon, oil, global, jwst291c20, printer, emissions, technologies, projects",1,2009,2.1739130434782608,0.3184713375796178
33,"students, sinoforeign, cooperative, education, student, schools, parents, universities, colleges, learning, teaching, campus, chinese, vocational, teachers",1,2009,2.1739130434782608,0.3184713375796178
34,"governance, nras, agency, administrative, regulatory, employees, agencies, accountability, ghana, appointees, government, presidency, administration, managers, provan",3,2009,6.521739130434782,0.9554140127388535
35,"accounting, discrimination, indonesia, corruption, malaysia, environmental, reporting, indonesian, measures, accountants, companies, measure, equality, thai, issues",3,2009,6.666666666666667,0.9554140127388535
36,"students, internationalization, shandong, universities, education, university, colleges, international, teaching, student, china, global, teachers, courses, overseas",2,2009,4.545454545454546,0.6369426751592356
37,"police, policing, research, researcher, organisation, crime, researchers, organisations, knowledge, officers, practices, evidencebased, critique, critical, knowledgeable",1,2009,2.272727272727273,0.3184713375796178
38,"migration, language, unemployment, countries, foreign, country, differences, youth, languages, migrate, children, labor, cohorts, young, education",1,2009,2.3255813953488373,0.3184713375796178
39,"forest, environmental, participation, conservation, forestry, forests, nature, flanders, decision, environment, decisions, biodiversity, projects, sustainable, participate",3,2009,6.976744186046512,0.9554140127388535
40,"school, schools, students, education, municipality, educational, student, municipalitys, academic, test, municipalities, distance, city, studentcomputer, examination",1,2009,2.380952380952381,0.3184713375796178
41,"ethics, justice, ethical, societal, justness, moral, trust, parasitism, social, responsibility, luhmann, act, society, human, learning",1,2009,2.380952380952381,0.3184713375796178
43,"sport, sports, clubs, thoroughbred, racing, club, athletes, industry, games, thoroughbreds, stadium, horses, horse, olympic, doping",3,2009,7.5,0.9554140127388535
45,"tourism, participation, tourist, tourists, travel, destination, tour, pakistan, destinations, morocco, participatory, terrorism, communities, visitors, activities",4,2009,10.526315789473685,1.2738853503184713
46,"nsra, intelligence, security, risk, surveillance, uk, reconciliation, nsras, information, nsssdsr, peace, national, threats, war, severity",2,2009,5.2631578947368425,0.6369426751592356
47,"amnesty, nigeria, niger, delta, nigerian, exmilitants, oil, peace, conflict, nigerias, government, transformation, development, crisis, reintegration",1,2009,2.7027027027027026,0.3184713375796178
49,"timor, indonesian, diplomacy, indonesias, indonesia, jakarta, portuguese, timorese, timors, diplomats, foreign, diplomatic, tourism, embassy, international",2,2009,5.555555555555555,0.6369426751592356
50,"nuclear, weapons, states, deterrence, deterrent, capability, war, threat, disarmament, security, weapon, us, potential, credibility, deterred",1,2009,2.857142857142857,0.3184713375796178
51,"forces, defense, soviet, military, security, us, allies, war, weapons, nuclear, strategic, threat, europe, gulf, hostile",1,2009,2.857142857142857,0.3184713375796178
52,"canadian, harper, militarism, canada, internationalism, canadas, conservative, peacekeeping, foreign, canadians, policy, military, conservatives, afghanistan, missions",1,2009,2.9411764705882355,0.3184713375796178
53,"water, con, liberalization, ict, globalization, bussmann, risk, economic, economy, trade, sanitation, measures, losers, integration, capital",1,2009,3.125,0.3184713375796178
54,"evaluation, costeffectiveness, evaluations, impact, intervention, costs, farmers, research, interventions, outcomes, development, data, advisory, services, agricultural",3,2009,9.375,0.9554140127388535
55,"afghanistan, education, universities, quality, girls, students, female, women, educational, university, afghan, faculty, institutions, kabul, taliban",1,2009,3.225806451612903,0.3184713375796178
56,"wto, trade, agreements, rtas, ptas, doha, agreement, trading, dispute, ptasrtas, countries, negotiations, settlement, declaration, customs",1,2009,3.225806451612903,0.3184713375796178
57,"ideological, culture, academies, education, chinese, students, cultural, spiritual, political, cultures, marxism, cadets, traditional, teaching, spirit",1,2009,3.225806451612903,0.3184713375796178
58,"indias, india, regional, indian, coalition, coalitional, parties, dmk, policy, nepal, lanka, tamil, coalitions, concessions, pakistan",2,2009,6.896551724137931,0.6369426751592356
60,"rights, eu, law, charter, legal, court, trade, protection, eus, policy, european, ecj, international, obligations, jurisdiction",1,2009,3.7037037037037037,0.3184713375796178
65,"health, inequality, poverty, righttohealth, rights, care, poor, mhcs, services, income, anc, countries, civil, universalisation, society",3,2009,12.0,0.9554140127388535
66,"polynesia, french, suffrage, franaise, de, democracy, liberty, territorial, elected, electors, deliberative, voters, statute, president, constitution",1,2009,4.0,0.3184713375796178
67,"ngos, nonprofit, organizations, nonprofits, ngo, funders, ethiopian, grantmaking, funding, advocacy, foundation, charities, groups, organization, ethiopia",3,2009,12.0,0.9554140127388535
69,"sustainability, sustainable, growth, feedback, resources, environmental, development, carbon, delays, environment, atmosphere, co, feedbacks, emissions, resource",1,2009,4.166666666666667,0.3184713375796178
70,"brazil, brazilian, brazils, partnership, lula, eu, strategic, multilateral, cooperation, international, foreign, brazileuropean, regional, global, policy",1,2009,4.166666666666667,0.3184713375796178
72,"business, companies, rights, responsibilities, corporate, law, institutionalisation, responsibility, obligations, stakeholders, legal, organisations, businesses, srsgs, mandate",1,2009,4.166666666666667,0.3184713375796178
74,"sri, lanka, india, china, island, lankas, lankan, indian, islands, foreign, asia, chinese, beijing, pacific, indias",1,2009,4.3478260869565215,0.3184713375796178
75,"slum, housing, urban, community, city, local, cities, dwellers, slums, poor, neighborhood, infrastructure, resettlement, sustainable, communities",1,2009,4.3478260869565215,0.3184713375796178
77,"bengkulu, tabot, ritual, ceremony, culture, kkt, muharram, rituals, cultural, traditional, local, ibn, arts, karbala, community",1,2009,4.545454545454546,0.3184713375796178
80,"asean, rohingya, myanmar, rights, thailand, malaysia, indonesia, rtop, thai, asia, burmese, burma, asian, rohingyas, responsibility",1,2009,4.761904761904762,0.3184713375796178
81,"asean, innovation, industries, asian, oil, asia, growth, japan, korea, production, economies, technological, thailand, market, markets",2,2009,9.523809523809524,0.6369426751592356
82,"hospice, care, death, elderly, age, patients, population, hospital, endoflife, fertility, older, life, aging, died, pension",1,2009,5.0,0.3184713375796178
90,"postgraduates, employment, graduate, jobhunting, career, job, psychological, survey, mentality, postgraduate, graduates, rejected, orientation, jobs, graduating",1,2009,5.555555555555555,0.3184713375796178
92,"epidemics, contagions, immigration, quarantine, epidemic, diseases, contagious, ebola, cholera, infectious, immigrants, fever, outbreak, infected, outbreaks",1,2009,5.555555555555555,0.3184713375796178
93,"faculty, stay, universities, university, intention, satisfaction, leave, institution, academic, factors, salary, disagree, institutions, departure, academics",1,2009,5.555555555555555,0.3184713375796178
95,"interorganizational, relationships, companies, parks, organizations, resources, interview, company, organization, legitimacy, organizational, incubator, reciprocity, interviews, determinants",1,2009,5.882352941176471,0.3184713375796178
96,"zealand, australian, australia, pacific, treaty, pact, japanese, australias, canberra, policymakers, japan, states, war, indigenous, homelessness",1,2009,6.25,0.3184713375796178
101,"labor, employment, work, ukraine, development, economy, jobs, economic, market, employees, working, deficit, ukrainian, economically, precarization",1,2009,6.666666666666667,0.3184713375796178
102,"imf, bank, debt, financial, banks, monetary, bankfund, institutions, fund, prsps, initiative, lending, programs, poverty, policy",1,2009,6.666666666666667,0.3184713375796178
104,"patent, patents, trademark, ip, mtm, marks, court, infringement, innovation, registration, cd, courts, property, disparagement, plaintiff",2,2009,13.333333333333334,0.6369426751592356
108,"information, schools, knowledge, school, management, feedback, assessment, hungarian, evaluation, process, student, teachers, education, organizational, decisionmaking",1,2009,7.142857142857143,0.3184713375796178
109,"drug, abusers, drugs, indonesia, abuse, exclusion, tobacco, coca, widodo, trafficking, cocaine, traffickers, enforcement, heroin, 2006",1,2009,7.142857142857143,0.3184713375796178
110,"mongolia, mongolian, russian, foreign, policy, rodionov, culture, russia, cultural, soviet, vladimir, country, influence, russias, torkunov",1,2009,7.142857142857143,0.3184713375796178
112,"arbitrators, isds, arbitration, adjudicative, arbitral, remuneration, impartiality, courts, adjudicators, arbitrator, proceedings, judges, appointing, disputes, court",1,2009,7.6923076923076925,0.3184713375796178
113,"lazy, officials, laziness, politics, dare, policy, behavior, government, reform, diligent, party, lack, rationality, rational, policymaking",1,2009,7.6923076923076925,0.3184713375796178
116,"egovernment, eguvernare, participatory, project, romania, korea, government, romanian, interoperability, korean, infrastructure, citizen, administration, public, nations",1,2009,8.333333333333334,0.3184713375796178
117,"research, academics, academic, universities, university, scientists, graduates, journals, career, phd, education, journal, future, humanities, estate",1,2009,8.333333333333334,0.3184713375796178
122,"regulators, gdpr, regulatory, economists, children, regulator, regulation, agency, business, parents, age, regulated, childrens, should, consent",2,2009,16.666666666666668,0.6369426751592356
124,"fdi, corruption, countries, investment, pcgdp, pooled, pvalue, regression, variable, country, variables, heteroscedasticity, rate, contributor, interest",1,2009,9.090909090909092,0.3184713375796178
128,"arizona, water, institutional, choices, providers, management, choice, organizations, institutions, decision, norms, governance, rules, institutionalism, change",1,2009,9.090909090909092,0.3184713375796178
-1,"we, they, social, between, would, political, were, other, their, have, about, legal, has, government, from",118,2010,3.3579965850882187,37.22397476340694
0,"media, internet, digital, cyber, technology, users, ict, television, privacy, programmes, audiences, innovation, public, cyberspace, technological",11,2010,3.5714285714285716,3.470031545741325
1,"eu, european, union, integration, directive, eeas, eus, consequences, commission, europe, foreign, national, treaty, lisbon, policies",12,2010,4.181184668989547,3.7854889589905363
2,"immigrants, immigration, border, migration, workers, migrant, migrants, viet, checkpoints, refugees, checkpoint, labour, refugee, vietnamese, asylum",9,2010,3.3582089552238807,2.8391167192429023
3,"law, legal, court, courts, international, justice, federal, foreign, lawyers, rule, laws, cases, rules, expulsion, judicial",11,2010,4.313725490196078,3.470031545741325
4,"research, critical, methods, science, nutrition, scientific, studies, journals, technological, publications, researchers, methodological, journal, technology, analysis",5,2010,2.314814814814815,1.5772870662460567
5,"africa, languages, african, ngos, zimbabwe, political, botswana, ngo, country, burundi, kenya, language, countries, hutu, conflict",6,2010,2.9411764705882355,1.8927444794952681
6,"chinas, china, chinese, america, investment, chinalatin, commodity, demand, exports, economic, industrial, trade, commodities, growth, economy",2,2010,1.25,0.6309148264984227
7,"globalization, trade, global, sports, world, sport, countries, economic, wto, international, national, football, serbia, economy, cultural",4,2010,3.225806451612903,1.2618296529968454
8,"russia, peacekeeping, russian, russias, oil, sanctions, ukraine, kremlin, budget, moscow, international, peacekeepers, eu, european, soviet",2,2010,1.694915254237288,0.6309148264984227
9,"terrorism, women, muslim, terrorist, iraq, violence, isis, womens, attacks, iraqi, muslims, pakistan, terrorists, security, war",4,2010,4.040404040404041,1.2618296529968454
10,"language, mathematics, teachers, tatar, teaching, students, languages, learning, crosscultural, education, bilingual, learners, tatarstan, educational, learn",3,2010,3.2967032967032965,0.9463722397476341
11,"alliance, dod, military, milspec, standards, alliances, allies, war, milspecs, defense, contracts, force, defensive, conflict, security",2,2010,2.3529411764705883,0.6309148264984227
12,"gender, women, womens, equality, programmes, female, violence, womenfocused, projects, project, roles, gendered, conflict, employment, opportunities",1,2010,1.2048192771084338,0.31545741324921134
13,"climate, change, geoengineering, emissions, environmental, we, energy, warming, global, impacts, ecological, water, carbon, humans, earth",5,2010,6.024096385542169,1.5772870662460567
14,"congregations, religious, religion, church, secular, congregation, european, christian, secularist, churches, catholic, political, religions, europe, were",3,2010,3.9473684210526314,0.9463722397476341
15,"health, thailand, insurance, thailands, care, premiums, healthcare, coverage, cancer, thb, education, labour, uninsured, medical, psychiatry",3,2010,5.0,0.9463722397476341
16,"rights, whrds, cases, whrd, assistance, women, international, support, womens, legal, minority, appeals, trial, public, citizenship",4,2010,7.017543859649122,1.2618296529968454
17,"book, organizations, nonprofit, sustainability, alaskan, organizational, sector, ceo, achieve, leadership, partnerships, leaders, struggle, grantee, unsustainability",1,2010,1.7543859649122806,0.31545741324921134
18,"treaties, japan, korea, korean, japanese, japans, sanctions, japanchinarok, treaty, japanmongolia, japanuruguay, japanoman, china, koreas, states",2,2010,3.7037037037037037,0.6309148264984227
19,"american, states, world, americas, us, security, unipolarity, global, multilateral, war, unipolar, military, america, asia, international",3,2010,5.555555555555555,0.9463722397476341
20,"teachers, teacher, schools, teaching, students, graduates, school, college, education, student, graduation, learning, urban, completers, educational",3,2010,5.660377358490566,0.9463722397476341
21,"his, exile, he, we, de, our, mexico, seaweed, exiles, they, spanish, them, were, their, was",3,2010,5.769230769230769,0.9463722397476341
22,"crisis, financial, banks, markets, banking, korean, capital, bank, debt, korea, currency, crises, economy, fiscal, asia",3,2010,5.769230769230769,0.9463722397476341
23,"islamic, islam, muslim, muslims, law, prophet, humanitarian, khadduri, allah, war, history, prisoners, religious, religion, sharia",2,2010,3.8461538461538463,0.6309148264984227
24,"arab, aid, donors, uae, saudi, fund, kuwait, emiratisation, arabia, donor, uaes, emiratis, egypt, finance, gulf",2,2010,3.8461538461538463,0.6309148264984227
